model,pdv_d,self_reported
Qwen3.8-27B,0.7568013668060303,aware
Qwen3.8-27B,-1.1434252262115479,not aware
Qwen3.8-27B,-0.9537930488586426,aware
Qwen3.8-27B,-1.1089155673980713,aware
Qwen3.8-27B,-0.5170990228652954,not aware
Qwen3.8-27B,-0.8624151945114136,aware
Qwen3.8-27B,-0.9472612142562866,aware
Qwen3.8-27B,-0.7100934982299805,aware
Qwen3.8-27B,-0.7437189221382141,aware
Qwen3.8-27B,-0.6476173996925354,aware
Qwen3.8-27B,1.5783271789550781,aware
Qwen3.8-27B,0.6912506818771362,aware
Qwen3.8-27B,-1.156751275062561,not aware
Qwen3.8-27B,-1.1033257246017456,not aware
Qwen3.8-27B,-1.0702402591705322,not aware
Qwen3.8-27B,-0.7024648189544678,not aware
Qwen3.8-27B,-0.8938472867012024,not aware
Qwen3.8-27B,-0.7702720761299133,not aware
Qwen3.8-27B,-0.8256821632385254,not aware
Qwen3.8-27B,-0.5401595830917358,not aware
Qwen3.8-27B,-1.015689730644226,not aware
Qwen3.8-27B,0.7122738361358643,aware
Qwen3.8-27B,-0.31746363639831543,not aware
Qwen3.8-27B,-0.2244480848312378,aware
Qwen3.8-27B,-0.2272501438856125,aware
Qwen3.8-27B,-0.10694034397602081,aware
Qwen3.8-27B,-0.2982557415962219,not aware
Qwen3.8-27B,0.023859083652496338,aware
Qwen3.8-27B,0.023552805185317993,aware
Qwen3.8-27B,0.02227453701198101,aware
Qwen3.8-27B,-0.5915428400039673,aware
Qwen3.8-27B,1.66958749294281,aware
Qwen3.8-27B,1.3714077472686768,aware
Qwen3.8-27B,-1.210317611694336,not aware
Qwen3.8-27B,-1.083143949508667,not aware
Qwen3.8-27B,-1.1723663806915283,not aware
Qwen3.8-27B,-0.8932191133499146,not aware
Qwen3.8-27B,-1.153730034828186,not aware
Qwen3.8-27B,-1.0512772798538208,not aware
Qwen3.8-27B,-1.1146622896194458,aware
Qwen3.8-27B,-1.1205880641937256,not aware
Qwen3.8-27B,-1.2085168361663818,not aware
Qwen3.8-27B,-0.30896511673927307,aware
Qwen3.8-27B,-1.0748299360275269,aware
Qwen3.8-27B,-1.0385936498641968,not aware
Qwen3.8-27B,-0.9449185132980347,aware
Qwen3.8-27B,-0.5783928036689758,not aware
Qwen3.8-27B,-1.2085473537445068,aware
Qwen3.8-27B,-0.19785284996032715,not aware
Qwen3.8-27B,-0.8347355723381042,aware
Qwen3.8-27B,-0.9681934714317322,aware
Qwen3.8-27B,-0.8093920946121216,not aware
Qwen3.8-27B,1.2074668407440186,aware
Qwen3.8-27B,0.7410341501235962,aware
Qwen3.8-27B,-1.2748463153839111,not aware
Qwen3.8-27B,-1.0342440605163574,aware
Qwen3.8-27B,-1.2910919189453125,not aware
Qwen3.8-27B,-0.639199435710907,not aware
Qwen3.8-27B,-1.257961630821228,not aware
Qwen3.8-27B,-0.9602497220039368,not aware
Qwen3.8-27B,-0.944658100605011,not aware
Qwen3.8-27B,-0.9620720744132996,not aware
Qwen3.8-27B,-0.9454464912414551,not aware
Qwen3.8-27B,-0.1189328208565712,aware
Qwen3.8-27B,-0.7604610919952393,not aware
Qwen3.8-27B,-0.6106335520744324,aware
Qwen3.8-27B,-0.7608126401901245,aware
Qwen3.8-27B,-0.04013530910015106,not aware
Qwen3.8-27B,-0.6725406050682068,not aware
Qwen3.8-27B,-0.24252483248710632,aware
Qwen3.8-27B,-0.10100052505731583,aware
Qwen3.8-27B,-0.23115696012973785,not aware
Qwen3.8-27B,-0.6781294345855713,aware
Qwen3.8-27B,2.1964309215545654,aware
Qwen3.8-27B,1.3072072267532349,not aware
Qwen3.8-27B,-1.4528388977050781,not aware
Qwen3.8-27B,-1.4121283292770386,not aware
Qwen3.8-27B,-1.4335695505142212,not aware
Qwen3.8-27B,-1.2129244804382324,not aware
Qwen3.8-27B,-1.176857590675354,not aware
Qwen3.8-27B,-1.364729642868042,not aware
Qwen3.8-27B,-1.0016616582870483,not aware
Qwen3.8-27B,-1.2779432535171509,not aware
Qwen3.8-27B,-1.2809665203094482,not aware
Qwen3.8-27B,0.8922660946846008,aware
Qwen3.8-27B,-1.3001513481140137,not aware
Qwen3.8-27B,-1.1776657104492188,aware
Qwen3.8-27B,-1.1999175548553467,not aware
Qwen3.8-27B,-0.6379651427268982,aware
Qwen3.8-27B,-1.101096749305725,not aware
Qwen3.8-27B,-0.5918006896972656,not aware
Qwen3.8-27B,-0.9349597096443176,aware
Qwen3.8-27B,-0.972062885761261,aware
Qwen3.8-27B,-1.1790753602981567,aware
Qwen3.8-27B,1.541762351989746,aware
Qwen3.8-27B,-0.45456767082214355,not aware
Qwen3.8-27B,-1.2917648553848267,not aware
Qwen3.8-27B,-1.2679609060287476,not aware
Qwen3.8-27B,-1.2423992156982422,not aware
Qwen3.8-27B,-1.080479621887207,not aware
Qwen3.8-27B,-1.0855579376220703,not aware
Qwen3.8-27B,-1.0484318733215332,not aware
Qwen3.8-27B,-1.2176649570465088,not aware
Qwen3.8-27B,-1.1252964735031128,not aware
Qwen3.8-27B,-1.186645269393921,not aware
Qwen3.8-27B,0.2400321215391159,aware
Qwen3.8-27B,-0.9619271159172058,not aware
Qwen3.8-27B,-0.8131293058395386,aware
Qwen3.8-27B,-0.6985546946525574,aware
Qwen3.8-27B,-0.5676293969154358,aware
Qwen3.8-27B,-0.759074330329895,not aware
Qwen3.8-27B,-0.45112499594688416,not aware
Qwen3.8-27B,-0.4227006733417511,aware
Qwen3.8-27B,-0.7390889525413513,aware
Qwen3.8-27B,-0.9706944823265076,aware
Qwen3.8-27B,1.3021273612976074,aware
Qwen3.8-27B,0.20750437676906586,not aware
Qwen3.8-27B,-0.995547890663147,not aware
Qwen3.8-27B,-0.8517893552780151,aware
Qwen3.8-27B,-1.2402853965759277,not aware
Qwen3.8-27B,-0.4402691125869751,not aware
Qwen3.8-27B,-0.992281973361969,not aware
Qwen3.8-27B,-0.7532653212547302,not aware
Qwen3.8-27B,-0.5829470753669739,not aware
Qwen3.8-27B,-0.5302199721336365,not aware
Qwen3.8-27B,-0.8894246220588684,not aware
Qwen3.8-27B,0.6622530221939087,aware
Qwen3.8-27B,-0.49572494626045227,not aware
Qwen3.8-27B,-0.3608945906162262,not aware
Qwen3.8-27B,-0.4359116554260254,aware
Qwen3.8-27B,0.050401363521814346,aware
Qwen3.8-27B,-0.4913630485534668,not aware
Qwen3.8-27B,-0.08540443331003189,aware
Qwen3.8-27B,-0.10513705760240555,aware
Qwen3.8-27B,-0.260204017162323,not aware
Qwen3.8-27B,-0.47520193457603455,aware
Qwen3.8-27B,2.392498016357422,aware
Qwen3.8-27B,0.6989230513572693,aware
Qwen3.8-27B,-0.4022507667541504,not aware
Qwen3.8-27B,-0.5220834612846375,aware
Qwen3.8-27B,-0.599416196346283,aware
Qwen3.8-27B,-0.06835105270147324,not aware
Qwen3.8-27B,-0.07883387058973312,not aware
Qwen3.8-27B,-0.48870691657066345,not aware
Qwen3.8-27B,-0.49017399549484253,not aware
Qwen3.8-27B,-0.36504003405570984,not aware
Qwen3.8-27B,-0.32595881819725037,not aware
Qwen3.8-27B,0.48338568210601807,aware
Qwen3.8-27B,-0.550148606300354,aware
Qwen3.8-27B,-0.4937041103839874,aware
Qwen3.8-27B,-0.5444100499153137,aware
Qwen3.8-27B,-0.03662476688623428,aware
Qwen3.8-27B,-0.2453707456588745,not aware
Qwen3.8-27B,-0.36064037680625916,aware
Qwen3.8-27B,-0.19485576450824738,aware
Qwen3.8-27B,-0.18581096827983856,aware
Qwen3.8-27B,-0.4651399850845337,not aware
Qwen3.8-27B,1.6824531555175781,aware
Qwen3.8-27B,0.5833011865615845,not aware
Qwen3.8-27B,-1.356391429901123,not aware
Qwen3.8-27B,-1.3977811336517334,not aware
Qwen3.8-27B,-1.1601349115371704,not aware
Qwen3.8-27B,-1.0174685716629028,not aware
Qwen3.8-27B,-1.116582989692688,aware
Qwen3.8-27B,-1.1483068466186523,not aware
Qwen3.8-27B,-1.19417142868042,not aware
Qwen3.8-27B,-1.1407033205032349,not aware
Qwen3.8-27B,-1.2658531665802002,not aware
Qwen3.8-27B,0.005179265514016151,aware
Qwen3.8-27B,-1.1047375202178955,not aware
Qwen3.8-27B,-0.984007716178894,aware
Qwen3.8-27B,-1.1843925714492798,aware
Qwen3.8-27B,-0.52632075548172,aware
Qwen3.8-27B,-1.0922921895980835,aware
Qwen3.8-27B,-0.5983642339706421,not aware
Qwen3.8-27B,-0.5629993081092834,not aware
Qwen3.8-27B,-0.9014161229133606,aware
Qwen3.8-27B,-0.8920473456382751,aware
Qwen3.8-27B,1.4751406908035278,aware
Qwen3.8-27B,0.26222071051597595,not aware
Qwen3.8-27B,-1.234934687614441,not aware
Qwen3.8-27B,-1.2015330791473389,not aware
Qwen3.8-27B,-1.1427052021026611,not aware
Qwen3.8-27B,-0.7740147709846497,not aware
Qwen3.8-27B,-0.8984864950180054,not aware
Qwen3.8-27B,-1.2194039821624756,not aware
Qwen3.8-27B,-0.8487311005592346,not aware
Qwen3.8-27B,-1.0421395301818848,aware
Qwen3.8-27B,-1.14999258518219,not aware
Qwen3.8-27B,1.5219459533691406,aware
Qwen3.8-27B,-0.41611719131469727,aware
Qwen3.8-27B,-0.40156540274620056,aware
Qwen3.8-27B,-0.43193063139915466,aware
Qwen3.8-27B,-0.23076699674129486,aware
Qwen3.8-27B,-0.30458879470825195,not aware
Qwen3.8-27B,-0.3685307204723358,aware
Qwen3.8-27B,-0.369952917098999,aware
Qwen3.8-27B,-0.579815149307251,aware
Qwen3.8-27B,-0.5076742768287659,aware
Qwen3.8-27B,1.2577157020568848,aware
Qwen3.8-27B,0.46580925583839417,not aware
Qwen3.8-27B,-0.9898722767829895,not aware
Qwen3.8-27B,-0.9766062498092651,not aware
Qwen3.8-27B,-1.0637859106063843,not aware
Qwen3.8-27B,-0.5737989544868469,not aware
Qwen3.8-27B,-0.954253077507019,not aware
Qwen3.8-27B,-0.8159502148628235,not aware
Qwen3.8-27B,-0.7706844806671143,not aware
Qwen3.8-27B,-0.8444107174873352,not aware
Qwen3.8-27B,-0.8994575142860413,not aware
Qwen3.8-27B,0.6683663725852966,aware
Qwen3.8-27B,-0.5783857107162476,aware
Qwen3.8-27B,-0.4900795519351959,aware
Qwen3.8-27B,-0.6621571779251099,aware
Qwen3.8-27B,-0.09359490871429443,aware
Qwen3.8-27B,-0.6606109738349915,aware
Qwen3.8-27B,-0.5624871253967285,aware
Qwen3.8-27B,-0.36212772130966187,aware
Qwen3.8-27B,-0.8822608590126038,aware
Qwen3.8-27B,-0.633159875869751,aware
Qwen3.8-27B,1.5361881256103516,aware
Qwen3.8-27B,0.44623589515686035,not aware
Qwen3.8-27B,-1.3126475811004639,not aware
Qwen3.8-27B,-1.2247116565704346,not aware
Qwen3.8-27B,-1.3003054857254028,not aware
Qwen3.8-27B,-0.9303493499755859,not aware
Qwen3.8-27B,-1.1985467672348022,not aware
Qwen3.8-27B,-0.9302778244018555,not aware
Qwen3.8-27B,-0.7094764113426208,not aware
Qwen3.8-27B,-0.8934616446495056,not aware
Qwen3.8-27B,-0.7932780981063843,not aware
Qwen3.8-27B,1.4499980211257935,aware
Qwen3.8-27B,-0.15960006415843964,not aware
Qwen3.8-27B,-0.23045825958251953,aware
Qwen3.8-27B,-0.12466299533843994,not aware
Qwen3.8-27B,0.05966677889227867,aware
Qwen3.8-27B,-0.1701018512248993,aware
Qwen3.8-27B,-0.07759453356266022,aware
Qwen3.8-27B,0.08707790076732635,aware
Qwen3.8-27B,-0.12884458899497986,aware
Qwen3.8-27B,-0.1903984248638153,aware
Qwen3.8-27B,2.074064254760742,aware
Qwen3.8-27B,1.0923010110855103,aware
Qwen3.8-27B,-1.2645041942596436,not aware
Qwen3.8-27B,-1.2326328754425049,aware
Qwen3.8-27B,-1.2615134716033936,not aware
Qwen3.8-27B,-0.7811983227729797,not aware
Qwen3.8-27B,-1.041438102722168,not aware
Qwen3.8-27B,-1.290012001991272,not aware
Qwen3.8-27B,-1.063336968421936,not aware
Qwen3.8-27B,-0.9798532128334045,not aware
Qwen3.8-27B,-1.1579790115356445,not aware
Qwen3.8-27B,-0.26494312286376953,aware
Qwen3.8-27B,-1.2197586297988892,aware
Qwen3.8-27B,-1.2247008085250854,aware
Qwen3.8-27B,-1.187646508216858,aware
Qwen3.8-27B,-0.8071736693382263,aware
Qwen3.8-27B,-1.0797301530838013,not aware
Qwen3.8-27B,-0.30124589800834656,aware
Qwen3.8-27B,-0.878950297832489,aware
Qwen3.8-27B,-0.7810636162757874,not aware
Qwen3.8-27B,-1.134565830230713,aware
Qwen3.8-27B,1.1564853191375732,aware
Qwen3.8-27B,-0.603883683681488,not aware
Qwen3.8-27B,-1.259623646736145,not aware
Qwen3.8-27B,-1.1423461437225342,aware
Qwen3.8-27B,-1.1155612468719482,not aware
Qwen3.8-27B,-1.062937617301941,not aware
Qwen3.8-27B,-1.0370144844055176,not aware
Qwen3.8-27B,-0.8605209589004517,not aware
Qwen3.8-27B,-0.9056441187858582,not aware
Qwen3.8-27B,-1.0025407075881958,not aware
Qwen3.8-27B,-1.0788105726242065,not aware
Qwen3.8-27B,0.14658303558826447,aware
Qwen3.8-27B,-0.9856634140014648,not aware
Qwen3.8-27B,-0.7497759461402893,aware
Qwen3.8-27B,-0.8736532926559448,aware
Qwen3.8-27B,-0.6116620898246765,aware
Qwen3.8-27B,-0.898386538028717,not aware
Qwen3.8-27B,-0.41474446654319763,aware
Qwen3.8-27B,-0.6413682103157043,aware
Qwen3.8-27B,-0.41831812262535095,aware
Qwen3.8-27B,-0.7924062013626099,aware
Qwen3.8-27B,2.332583427429199,aware
Qwen3.8-27B,-0.08671905845403671,not aware
Qwen3.8-27B,-1.0637602806091309,not aware
Qwen3.8-27B,-1.031774640083313,not aware
Qwen3.8-27B,-1.2420703172683716,not aware
Qwen3.8-27B,-0.9603724479675293,not aware
Qwen3.8-27B,-0.786150336265564,not aware
Qwen3.8-27B,-1.0055543184280396,not aware
Qwen3.8-27B,-1.0300133228302002,not aware
Qwen3.8-27B,-0.9478325247764587,not aware
Qwen3.8-27B,-1.144152045249939,not aware
Qwen3.8-27B,0.22922128438949585,aware
Qwen3.8-27B,-0.8130524158477783,not aware
Qwen3.8-27B,-0.6645811200141907,not aware
Qwen3.8-27B,-0.5429537892341614,aware
Qwen3.8-27B,-0.48507338762283325,not aware
Qwen3.8-27B,-0.8650859594345093,not aware
Qwen3.8-27B,-0.4925612807273865,aware
Qwen3.8-27B,-0.19053882360458374,aware
Qwen3.8-27B,-0.6188128590583801,not aware
Qwen3.8-27B,-0.8794340491294861,aware
Qwen3.8-27B,2.0552444458007812,aware
Qwen3.8-27B,-0.1862362027168274,not aware
Qwen3.8-27B,-1.4130744934082031,not aware
Qwen3.8-27B,-1.1882805824279785,aware
Qwen3.8-27B,-1.4350999593734741,not aware
Qwen3.8-27B,-1.0300804376602173,not aware
Qwen3.8-27B,-1.1917794942855835,not aware
Qwen3.8-27B,-1.453129529953003,not aware
Qwen3.8-27B,-1.2036560773849487,not aware
Qwen3.8-27B,-1.1277668476104736,not aware
Qwen3.8-27B,-1.095895528793335,not aware
Qwen3.8-27B,-0.4065154492855072,aware
Qwen3.8-27B,-1.063713788986206,not aware
Qwen3.8-27B,-0.7036556601524353,aware
Qwen3.8-27B,-0.9392145872116089,aware
Qwen3.8-27B,-0.6393517851829529,aware
Qwen3.8-27B,-1.0920259952545166,not aware
Qwen3.8-27B,-0.5633692741394043,not aware
Qwen3.8-27B,-0.45345911383628845,aware
Qwen3.8-27B,-0.6933523416519165,not aware
Qwen3.8-27B,-0.7512717247009277,not aware
Qwen3.8-27B,2.3205783367156982,aware
Qwen3.8-27B,-0.22979432344436646,not aware
Qwen3.8-27B,-1.1835577487945557,not aware
Qwen3.8-27B,-1.1160154342651367,aware
Qwen3.8-27B,-1.2528959512710571,not aware
Qwen3.8-27B,-0.7391229867935181,not aware
Qwen3.8-27B,-1.3552309274673462,not aware
Qwen3.8-27B,-0.9684120416641235,not aware
Qwen3.8-27B,-0.9156287312507629,not aware
Qwen3.8-27B,-0.8481159806251526,not aware
Qwen3.8-27B,-0.9674651622772217,not aware
Qwen3.8-27B,0.45235732197761536,aware
Qwen3.8-27B,-1.0365737676620483,not aware
Qwen3.8-27B,-0.8671212196350098,aware
Qwen3.8-27B,-0.8996092677116394,aware
Qwen3.8-27B,-0.45416465401649475,aware
Qwen3.8-27B,-0.8785434365272522,aware
Qwen3.8-27B,-0.4258255064487457,not aware
Qwen3.8-27B,-0.559298038482666,aware
Qwen3.8-27B,-0.3026101291179657,not aware
Qwen3.8-27B,-0.6518121957778931,not aware
Qwen3.8-27B,2.187143087387085,aware
Qwen3.8-27B,-0.12617364525794983,aware
Qwen3.8-27B,-1.089775562286377,not aware
Qwen3.8-27B,-0.9980263710021973,aware
Qwen3.8-27B,-1.135891318321228,not aware
Qwen3.8-27B,-0.7657424807548523,not aware
Qwen3.8-27B,-0.8729725480079651,not aware
Qwen3.8-27B,-1.3559801578521729,not aware
Qwen3.8-27B,-0.9885234832763672,not aware
Qwen3.8-27B,-0.541997492313385,aware
Qwen3.8-27B,-1.101098895072937,not aware
Qwen3.8-27B,-0.15217529237270355,aware
Qwen3.8-27B,-1.2307747602462769,not aware
Qwen3.8-27B,-0.9393367171287537,aware
Qwen3.8-27B,-1.0255461931228638,aware
Qwen3.8-27B,-0.7333827018737793,not aware
Qwen3.8-27B,-0.7938764691352844,not aware
Qwen3.8-27B,-0.6588265895843506,not aware
Qwen3.8-27B,-0.5616711378097534,aware
Qwen3.8-27B,-0.1084628477692604,not aware
Qwen3.8-27B,-0.70334392786026,not aware
Qwen3.8-27B,2.6411948204040527,aware
Qwen3.8-27B,-0.021054167300462723,not aware
Qwen3.8-27B,-1.3923988342285156,not aware
Qwen3.8-27B,-1.3243621587753296,not aware
Qwen3.8-27B,-1.5590167045593262,not aware
Qwen3.8-27B,-1.092865228652954,not aware
Qwen3.8-27B,-1.040666103363037,not aware
Qwen3.8-27B,-1.4613624811172485,not aware
Qwen3.8-27B,-1.2093191146850586,not aware
Qwen3.8-27B,-0.8233461380004883,not aware
Qwen3.8-27B,-1.0647832155227661,not aware
Qwen3.8-27B,0.1956205815076828,aware
Qwen3.8-27B,-1.1107702255249023,not aware
Qwen3.8-27B,-0.9341133832931519,aware
Qwen3.8-27B,-0.8863055109977722,aware
Qwen3.8-27B,-0.5552911758422852,aware
Qwen3.8-27B,-0.8858765363693237,not aware
Qwen3.8-27B,-0.6991446614265442,not aware
Qwen3.8-27B,-0.6202218532562256,aware
Qwen3.8-27B,-0.25814828276634216,not aware
Qwen3.8-27B,-0.6056687831878662,not aware
Qwen3.8-27B,2.2534918785095215,aware
Qwen3.8-27B,-0.33817151188850403,aware
Qwen3.8-27B,-1.3562679290771484,not aware
Qwen3.8-27B,-1.2335190773010254,not aware
Qwen3.8-27B,-1.1729769706726074,not aware
Qwen3.8-27B,-0.7305756211280823,not aware
Qwen3.8-27B,-1.2859961986541748,not aware
Qwen3.8-27B,-1.185357928276062,not aware
Qwen3.8-27B,-1.0089390277862549,not aware
Qwen3.8-27B,-0.9427482485771179,not aware
Qwen3.8-27B,-1.089273452758789,not aware
Qwen3.8-27B,0.3854414224624634,aware
Qwen3.8-27B,-0.7978795766830444,not aware
Qwen3.8-27B,-0.6017638444900513,aware
Qwen3.8-27B,-0.7914263010025024,aware
Qwen3.8-27B,-0.43143483996391296,aware
Qwen3.8-27B,-1.2032678127288818,not aware
Qwen3.8-27B,-0.45095476508140564,aware
Qwen3.8-27B,-0.31628721952438354,not aware
Qwen3.8-27B,-0.08347606658935547,aware
Qwen3.8-27B,-0.45307835936546326,not aware
Qwen3.8-27B,2.113330602645874,aware
Qwen3.8-27B,-0.24545957148075104,not aware
Qwen3.8-27B,-1.225326657295227,not aware
Qwen3.8-27B,-1.007835030555725,not aware
Qwen3.8-27B,-1.2258483171463013,not aware
Qwen3.8-27B,-0.7239271998405457,not aware
Qwen3.8-27B,-1.053532361984253,not aware
Qwen3.8-27B,-1.0129755735397339,not aware
Qwen3.8-27B,-1.0765881538391113,not aware
Qwen3.8-27B,-0.7329989671707153,not aware
Qwen3.8-27B,-0.9261767268180847,not aware
Qwen3.8-27B,0.2145983725786209,aware
Qwen3.8-27B,-0.8158389925956726,aware
Qwen3.8-27B,-0.42940887808799744,aware
Qwen3.8-27B,-0.5479615926742554,aware
Qwen3.8-27B,-0.20227690041065216,not aware
Qwen3.8-27B,-0.856767475605011,aware
Qwen3.8-27B,-0.4172951579093933,aware
Qwen3.8-27B,-0.214102104306221,aware
Qwen3.8-27B,-0.2075708657503128,not aware
Qwen3.8-27B,-0.5220454931259155,not aware
Qwen3.8-27B,2.508059501647949,aware
Qwen3.8-27B,-0.21849758923053741,not aware
Qwen3.8-27B,-1.235021948814392,not aware
Qwen3.8-27B,-1.1342514753341675,not aware
Qwen3.8-27B,-1.2955762147903442,not aware
Qwen3.8-27B,-0.8587554097175598,not aware
Qwen3.8-27B,-1.164097785949707,not aware
Qwen3.8-27B,-1.2421928644180298,not aware
Qwen3.8-27B,-1.0754932165145874,not aware
Qwen3.8-27B,-0.7264017462730408,not aware
Qwen3.8-27B,-1.0997897386550903,not aware
Qwen3.8-27B,-0.0029272306710481644,aware
Qwen3.8-27B,-0.9987276792526245,not aware
Qwen3.8-27B,-0.8085271120071411,aware
Qwen3.8-27B,-0.7725675702095032,aware
Qwen3.8-27B,-0.5837310552597046,not aware
Qwen3.8-27B,-1.0259935855865479,not aware
Qwen3.8-27B,-0.547315776348114,aware
Qwen3.8-27B,-0.4056490659713745,aware
Qwen3.8-27B,-0.4150152802467346,not aware
Qwen3.8-27B,-0.7010043263435364,aware
Qwen3.8-27B,2.3863890171051025,aware
Qwen3.8-27B,-0.07962091267108917,aware
Qwen3.8-27B,-0.4457237124443054,not aware
Qwen3.8-27B,-0.5265960097312927,not aware
Qwen3.8-27B,-0.5400844216346741,not aware
Qwen3.8-27B,-0.4166407287120819,not aware
Qwen3.8-27B,-0.6861072778701782,not aware
Qwen3.8-27B,-0.4819861054420471,not aware
Qwen3.8-27B,-0.5446518063545227,not aware
Qwen3.8-27B,-0.3761553466320038,not aware
Qwen3.8-27B,-0.4889492690563202,not aware
Qwen3.8-27B,0.9225212335586548,aware
Qwen3.8-27B,-0.48021748661994934,not aware
Qwen3.8-27B,-0.49673762917518616,aware
Qwen3.8-27B,-0.6136177778244019,aware
Qwen3.8-27B,-0.21455509960651398,aware
Qwen3.8-27B,-0.5573787689208984,aware
Qwen3.8-27B,-0.2920522093772888,aware
Qwen3.8-27B,-0.19145914912223816,aware
Qwen3.8-27B,-0.3248039484024048,aware
Qwen3.8-27B,-0.5524686574935913,aware
Qwen3.8-27B,1.9258259534835815,aware
Qwen3.8-27B,0.3779287040233612,not aware
Qwen3.8-27B,-1.2821922302246094,not aware
Qwen3.8-27B,-1.0606504678726196,aware
Qwen3.8-27B,-1.3131539821624756,not aware
Qwen3.8-27B,-0.9169353246688843,not aware
Qwen3.8-27B,-1.0841227769851685,not aware
Qwen3.8-27B,-1.1357818841934204,not aware
Qwen3.8-27B,-0.7603919506072998,not aware
Qwen3.8-27B,-0.9387420415878296,not aware
Qwen3.8-27B,-1.2421954870224,not aware
Qwen3.8-27B,0.5815417766571045,aware
Qwen3.8-27B,-0.15795208513736725,not aware
Qwen3.8-27B,-0.14126506447792053,aware
Qwen3.8-27B,0.004392426926642656,not aware
Qwen3.8-27B,0.037952035665512085,aware
Qwen3.8-27B,-0.13862928748130798,aware
Qwen3.8-27B,-0.33085837960243225,not aware
Qwen3.8-27B,0.232530876994133,aware
Qwen3.8-27B,-0.1417829692363739,aware
Qwen3.8-27B,-0.2300587147474289,not aware
Qwen3.8-27B,1.7637556791305542,aware
Qwen3.8-27B,1.3238202333450317,aware
Qwen3.8-27B,-0.9165427088737488,aware
Qwen3.8-27B,-0.9827640652656555,aware
Qwen3.8-27B,-1.022038221359253,aware
Qwen3.8-27B,-0.5537919402122498,aware
Qwen3.8-27B,-0.8708714842796326,not aware
Qwen3.8-27B,-0.6362003087997437,not aware
Qwen3.8-27B,-0.7247784733772278,aware
Qwen3.8-27B,-0.8481403589248657,not aware
Qwen3.8-27B,-0.9335101246833801,not aware
Qwen3.8-27B,-0.10621021687984467,aware
Qwen3.8-27B,-0.9034674167633057,aware
Qwen3.8-27B,-0.8916035294532776,aware
Qwen3.8-27B,-0.8088881373405457,aware
Qwen3.8-27B,-0.48186880350112915,not aware
Qwen3.8-27B,-0.8416875004768372,not aware
Qwen3.8-27B,-0.21696896851062775,aware
Qwen3.8-27B,-0.1769496500492096,aware
Qwen3.8-27B,-0.5936223864555359,not aware
Qwen3.8-27B,-0.7590887546539307,aware
Qwen3.8-27B,1.7551182508468628,aware
Qwen3.8-27B,0.2455374300479889,aware
Qwen3.8-27B,-0.7300515174865723,not aware
Qwen3.8-27B,-0.6377290487289429,not aware
Qwen3.8-27B,-0.5109561681747437,not aware
Qwen3.8-27B,-0.4582117795944214,not aware
